#G	time_to_stabilize
#G_graz: 0.0578561
#starting from: -7.5407	-7.36457
0.178	149.648
#starting from: -7.50674	-8.06245
0.178	149.648
#starting from: -7.00065	-8.38908
0.178	149.648
#starting from: -7.53437	-8.24477
0.178	149.648
#starting from: -7.88752	-8.04481
0.178	149.648
#starting from: -8.38693	-7.85024
0.178	149.648
#starting from: -8.95186	-8.84469
0.178	149.648
#starting from: -7.72918	-8.00341
0.178	149.648
#starting from: -8.74767	-8.1377
0.178	149.648
#starting from: -8.00343	-7.543
0.178	149.648
#starting from: -7.39739	-8.97685
0.178	149.648
#starting from: -7.41957	-8.96095
0.178	149.648
#starting from: -8.71491	-7.9309
0.178	149.648
#starting from: -7.00945	-8.1031
0.178	149.648
#starting from: -7.80813	-7.6049
0.178	149.648
#starting from: -8.62282	-7.73126
0.178	149.648
#starting from: -8.29533	-8.897
0.178	149.648
#starting from: -8.25896	-7.19284
0.178	149.648
#starting from: -7.59842	-7.85481
0.178	149.648
#starting from: -8.30866	-8.86389
0.178	149.648
#starting from: -7.94354	-7.01438
0.178	149.648
#starting from: -7.4017	-8.03627
0.178	149.648
#starting from: -7.67073	-8.01044
0.178	149.648
#starting from: -8.89732	-7.6327
0.178	149.648
#starting from: -7.83333	-8.49022
0.178	149.648
#starting from: -7.03633	-7.96572
0.178	149.648
#starting from: -7.45023	-7.9216
0.178	149.648
#starting from: -8.64625	-7.18246
0.178	149.648
#starting from: -7.41703	-8.94347
0.178	149.648
#starting from: -8.22313	-7.95584
0.178	174.781
#starting from: -7.30846	-7.28168
0.178	149.648
#starting from: -7.57399	-7.51785
0.178	149.648
#starting from: -8.97551	-7.4808
0.178	149.648
#starting from: -7.89976	-7.46476
0.178	149.648
#starting from: -7.62628	-8.1483
0.178	149.648
#starting from: -7.05986	-7.23523
0.178	149.648
#starting from: -7.90401	-7.04277
0.178	149.648
#starting from: -8.46522	-7.02175
0.178	149.648
#starting from: -7.59243	-7.31118
0.178	149.648
#starting from: -8.99313	-7.20134
0.178	149.648
#starting from: -8.26328	-7.83015
0.178	149.648
#starting from: -7.65647	-7.26846
0.178	149.648
#starting from: -8.48536	-8.09373
0.178	149.648
#starting from: -8.87864	-7.60425
0.178	149.648
#starting from: -8.95842	-7.73648
0.176	149.644
#starting from: -8.12755	-7.58557
0.176	149.644
#starting from: -8.94772	-7.24718
0.176	149.644
#starting from: -7.87067	-7.19685
0.176	149.644
#starting from: -8.53449	-7.8141
0.176	149.644
#starting from: -8.49715	-8.06358
0.176	149.644
#starting from: -7.97885	-8.99026
0.176	149.644
#starting from: -7.73058	-7.12509
0.176	149.644
#starting from: -7.01858	-8.57031
0.176	149.644
#starting from: -8.4576	-7.08624
0.176	149.644
#starting from: -8.55833	-8.80129
0.176	149.644
#starting from: -7.03677	-7.68287
0.176	149.644
#starting from: -8.48019	-7.45464
0.176	149.644
#starting from: -7.53513	-8.3832
0.176	149.644
#starting from: -8.99596	-7.40226
0.176	174.777
#starting from: -8.86794	-8.58557
0.176	149.644
#starting from: -7.51554	-7.54754
0.176	149.644
#starting from: -8.22126	-8.15691
0.176	149.644
#starting from: -7.69703	-7.27455
0.176	149.644
#starting from: -7.38649	-7.5227
0.176	149.644
#starting from: -7.86237	-8.01536
0.176	149.644
#starting from: -8.39228	-7.05106
0.176	149.644
#starting from: -7.44066	-8.8851
0.176	149.644
#starting from: -8.72408	-7.03864
0.176	149.644
#starting from: -8.31866	-8.32299
0.176	174.777
#starting from: -7.07025	-7.33688
0.176	149.644
#starting from: -7.6324	-8.41247
0.176	149.644
#starting from: -8.69861	-7.75572
0.176	149.644
#starting from: -8.80025	-7.97109
0.176	149.644
#starting from: -7.07814	-7.41548
0.176	149.644
#starting from: -7.64751	-8.12637
0.176	149.644
#starting from: -7.75059	-8.51209
0.176	149.644
#starting from: -7.94157	-8.17219
0.176	149.644
#starting from: -7.62631	-8.46863
0.176	149.644
#starting from: -8.06379	-8.02275
0.176	149.644
#starting from: -8.87013	-8.53539
0.176	149.644
#starting from: -8.89643	-7.57762
0.176	149.644
#starting from: -7.76738	-7.04372
0.176	149.644
#starting from: -8.38528	-7.7626
0.176	149.644
#starting from: -7.79633	-7.91812
0.176	149.644
#starting from: -8.67314	-8.20725
0.176	149.644
#starting from: -7.58094	-7.20986
0.176	149.644
#starting from: -8.97359	-8.27475
0.176	149.644
#starting from: -7.41814	-8.48683
0.176	149.644
#starting from: -8.51329	-7.1045
0.176	149.644
#starting from: -8.57005	-7.61919
0.176	149.644
#starting from: -8.44236	-7.90335
0.176	149.644
#starting from: -7.32385	-8.90478
0.176	149.644
#starting from: -7.29249	-8.80028
0.176	149.644
#starting from: -8.02254	-7.52228
0.176	149.644
#starting from: -7.96295	-7.36474
0.176	149.644
#starting from: -7.28244	-8.86113
0.176	149.644
#starting from: -7.15508	-7.64412
0.176	149.644
#starting from: -7.19648	-7.40508
0.176	149.644
#starting from: -8.54128	-7.98721
0.176	149.644
#starting from: -8.2443	-7.49231
0.176	149.644
#starting from: -7.85939	-8.57819
0.176	149.644
#starting from: -8.51997	-8.81418
0.176	149.644
#starting from: -7.10478	-7.66775
0.176	149.644
#starting from: -7.60682	-7.09879
0.176	149.644
#starting from: -7.43439	-7.20331
0.176	149.644
#starting from: -8.77886	-8.00311
0.176	149.644
#starting from: -7.4975	-8.84926
0.176	149.644
#starting from: -8.26068	-7.18221
0.176	149.644
#starting from: -7.05286	-8.28129
0.176	149.644
#starting from: -8.14627	-8.47256
0.176	149.644
#starting from: -8.17589	-8.76216
0.176	174.777
#starting from: -8.8752	-8.5884
0.176	149.644
#starting from: -7.47853	-7.23853
0.176	149.644
#starting from: -8.87133	-7.81299
0.176	174.777
#starting from: -7.06448	-7.31667
0.176	149.644
#starting from: -8.23423	-7.42021
0.176	149.644
#starting from: -7.94086	-8.00747
0.176	149.644
#starting from: -8.75685	-8.7478
0.176	149.644
#starting from: -8.69231	-7.5354
0.176	149.644
#starting from: -7.66371	-8.44745
0.176	149.644
#starting from: -8.54053	-8.56457
0.176	149.644
#starting from: -8.00344	-7.84539
0.176	149.644
#starting from: -8.54528	-7.35844
0.176	149.644
#starting from: -7.82802	-7.06337
0.176	149.644
#starting from: -7.54735	-7.73208
0.176	149.644
#starting from: -8.61396	-7.28576
0.176	149.644
#starting from: -8.40301	-8.86961
0.176	149.644
#starting from: -8.05422	-8.90051
0.176	149.644
#starting from: -7.56083	-7.86764
0.176	149.644
#starting from: -7.90135	-7.33389
0.176	149.644
#starting from: -7.04117	-8.01881
0.176	149.644
#starting from: -8.54918	-7.07917
0.176	143.361
#starting from: -8.88978	-8.9885
0.176	149.644
#starting from: -8.02767	-7.70148
0.176	149.644
#starting from: -8.66969	-7.67357
0.176	149.644
#starting from: -8.70878	-7.26262
0.176	149.644
#starting from: -7.13395	-8.59949
0.176	149.644
#starting from: -7.24825	-7.65197
0.176	149.644
#starting from: -7.97634	-8.1356
0.176	149.644
#starting from: -7.27738	-7.59766
0.176	149.644
#starting from: -8.05057	-8.25126
0.176	149.644
#starting from: -8.24692	-8.36192
0.176	149.644
#starting from: -8.38049	-8.75758
0.176	149.644
#starting from: -7.33512	-7.22901
0.176	149.644
#starting from: -7.22669	-7.97595
0.176	149.644
#starting from: -7.56663	-7.80953
0.176	149.644
#starting from: -8.37205	-7.31701
0.176	149.644
#starting from: -8.2499	-8.02103
0.176	149.644
#starting from: -7.42185	-8.71568
0.176	149.644
#starting from: -7.84391	-8.82941
0.176	149.644
#starting from: -7.96895	-7.87145
0.176	149.644
#starting from: -7.30176	-8.62738
0.176	149.644
#starting from: -7.2649	-7.20003
0.176	149.644
#starting from: -8.78213	-8.42887
0.176	149.644
#starting from: -7.62629	-8.99468
0.176	149.644
#starting from: -7.76492	-7.20332
0.176	149.644
#starting from: -7.95084	-8.90995
0.176	149.644
#starting from: -8.13045	-8.36681
0.176	149.644
#starting from: -7.31299	-8.82768
0.176	149.644
#starting from: -7.27265	-8.29275
0.176	149.644
#starting from: -7.70204	-8.15873
0.176	149.644
#starting from: -7.80754	-8.79838
0.176	143.361
#starting from: -8.9551	-8.99099
0.176	149.644
#starting from: -7.33591	-7.78124
0.176	149.644
#starting from: -7.335	-8.54191
0.176	149.644
#starting from: -8.46849	-8.09591
0.176	149.644
#starting from: -7.73251	-8.70267
0.176	149.644
#starting from: -7.40685	-8.88429
0.176	149.644
#starting from: -8.32027	-7.00264
0.176	149.644
#starting from: -8.23865	-7.23833
0.176	149.644
#starting from: -7.2485	-7.33969
0.176	149.644
#starting from: -8.62343	-7.24327
0.176	149.644
#starting from: -7.01542	-8.00688
0.176	149.644
#starting from: -7.53067	-7.91716
0.176	149.644
#starting from: -8.21944	-7.20591
0.176	149.644
#starting from: -7.86808	-7.63818
0.176	149.644
#starting from: -7.64261	-8.3122
0.176	149.644
#starting from: -7.99556	-8.84036
0.176	149.644
#starting from: -7.73305	-7.25596
0.176	149.644
#starting from: -8.97465	-7.00986
0.176	149.644
#starting from: -8.5113	-7.23224
0.176	149.644
#starting from: -8.372	-8.21123
0.176	149.644
#starting from: -7.21339	-7.82907
0.176	149.644
#starting from: -7.24123	-7.83761
0.176	149.644
#starting from: -7.96784	-8.40868
0.176	149.644
#starting from: -7.48022	-8.82904
0.176	149.644
#starting from: -8.48346	-7.51759
0.176	149.644
#starting from: -8.41567	-7.99801
0.176	149.644
#starting from: -7.85752	-7.68239
0.176	149.644
#starting from: -8.82728	-8.35904
0.176	149.644
#starting from: -7.74967	-8.12509
0.176	149.644
#starting from: -7.99844	-8.25293
0.176	149.644
#starting from: -8.37098	-8.43378
0.176	149.644
#starting from: -8.98998	-7.74049
0.176	149.644
#starting from: -7.32548	-7.7149
0.176	149.644
#starting from: -8.17207	-7.48761
0.176	149.644
#starting from: -7.40777	-7.85613
0.176	149.644
#starting from: -7.0806	-8.88205
0.176	149.644
#starting from: -7.32292	-8.79436
0.176	149.644
#starting from: -8.15481	-8.5169
0.176	149.644
#starting from: -8.80171	-7.79561
0.176	149.644
#starting from: -8.50709	-8.95142
0.176	149.644
#starting from: -7.73868	-7.41824
0.176	149.644
#starting from: -7.78405	-8.83768
0.176	149.644
#starting from: -7.86911	-8.86459
0.176	149.644
#starting from: -7.67315	-7.98893
0.176	149.644
#starting from: -8.3067	-7.19393
0.176	174.777
#starting from: -7.01105	-7.42698
0.176	149.644
#starting from: -8.66559	-7.33516
0.176	149.644
#starting from: -8.7817	-7.31745
0.176	149.644
#starting from: -8.96566	-7.91782
0.176	149.644
#starting from: -8.82784	-7.9972
0.176	149.644
#starting from: -8.49784	-8.50389
0.176	149.644
#starting from: -7.99458	-7.45914
0.176	149.644
#starting from: -8.23027	-7.59892
0.176	149.644
#starting from: -8.11152	-8.50129
0.176	149.644
#starting from: -7.78442	-7.32197
0.176	149.644
#starting from: -8.31715	-8.70773
0.176	149.644
#starting from: -8.54137	-8.40213
0.176	149.644
#starting from: -8.11929	-7.84085
0.176	149.644
#starting from: -7.71253	-8.74212
0.176	149.644
#starting from: -8.02925	-8.25641
0.176	149.644
#starting from: -7.46403	-8.07164
0.176	149.644
#starting from: -8.69691	-7.56377
0.176	149.644
#starting from: -8.04132	-8.85086
0.176	149.644
#starting from: -7.12068	-8.45685
0.176	149.644
#starting from: -7.43238	-7.68627
0.176	149.644
#starting from: -8.3804	-8.54263
0.176	149.644
#starting from: -7.85697	-7.3333
0.176	149.644
#starting from: -7.75099	-7.48841
0.176	149.644
#starting from: -7.52437	-7.9778
0.176	149.644
#starting from: -8.11921	-8.32675
0.176	149.644
#starting from: -8.48113	-7.44242
0.176	149.644
#starting from: -7.8319	-8.04
0.176	149.644
#starting from: -8.53756	-8.57989
0.176	149.644
#starting from: -7.43298	-7.11128
0.176	149.644
#starting from: -7.74363	-7.71063
0.176	149.644
#starting from: -8.26932	-7.25808
0.176	149.644
#starting from: -8.50253	-7.05108
0.176	149.644
#starting from: -7.33729	-7.18907
0.176	149.644
#starting from: -7.44484	-7.70306
0.176	149.644
#starting from: -7.55083	-8.67062
0.176	149.644
#starting from: -7.4065	-8.09997
0.176	149.644
#starting from: -8.80745	-7.5795
0.176	149.644
#starting from: -8.30622	-7.21501
0.176	149.644
#starting from: -8.3507	-8.36549
0.176	149.644
#starting from: -8.42096	-7.05762
0.176	149.644
#starting from: -8.13938	-8.49259
0.176	149.644
#starting from: -8.90627	-7.72672
0.176	149.644
#starting from: -8.92458	-8.34459
0.176	149.644
#starting from: -7.92247	-8.41344
0.176	149.644
#starting from: -7.69392	-7.62863
0.176	149.644
#starting from: -7.81979	-8.82355
0.176	149.644
#starting from: -8.87377	-7.90634
0.176	149.644
#starting from: -7.92948	-7.70855
0.176	149.644
#starting from: -7.86617	-7.77656
0.176	149.644
#starting from: -7.66903	-8.74134
0.176	149.644
#starting from: -7.25154	-8.80094
0.176	149.644
#starting from: -7.34824	-7.66042
0.176	149.644
#starting from: -8.339	-8.27459
0.176	149.644
#starting from: -8.61743	-7.44835
0.176	149.644
#starting from: -8.48504	-8.06825
0.176	149.644
#starting from: -7.15961	-7.33232
0.176	149.644
#starting from: -8.94048	-7.00601
0.176	149.644
#starting from: -7.59571	-7.09344
0.176	149.644
#starting from: -8.50971	-7.36565
0.176	149.644
#starting from: -7.22262	-8.80645
0.176	149.644
#starting from: -7.18428	-7.63094
0.176	149.644
#starting from: -8.16687	-7.88098
0.176	149.644
#starting from: -8.36472	-7.50462
0.176	149.644
#starting from: -7.26911	-8.63269
0.176	149.644
#starting from: -8.47067	-7.00114
0.176	149.644
#starting from: -7.64789	-7.72836
0.176	149.644
#starting from: -8.01367	-8.21534
0.176	149.644
#starting from: -7.78119	-8.18252
0.176	149.644
#starting from: -8.65058	-8.26422
0.176	149.644
#starting from: -7.04237	-7.13001
0.176	149.644
#starting from: -7.43702	-8.13684
0.176	149.644
#starting from: -7.76006	-8.89332
0.176	149.644
#starting from: -7.26785	-7.52136
0.176	149.644
#starting from: -7.24255	-8.49344
0.176	149.644
#starting from: -8.87394	-7.49363
0.176	149.644
#starting from: -7.98119	-7.88129
0.176	149.644
#starting from: -7.50757	-8.9299
0.176	149.644
#starting from: -7.11628	-8.66186
0.176	149.644
#starting from: -7.24442	-7.3518
0.176	149.644
#starting from: -7.10318	-7.7157
0.176	149.644
#starting from: -8.32353	-8.66858
0.176	149.644
#starting from: -7.43729	-8.15502
0.176	149.644
#starting from: -7.74721	-8.83285
0.176	149.644
#starting from: -7.68987	-7.37385
0.176	149.644
#starting from: -7.6171	-7.96842
0.176	149.644
#starting from: -7.53342	-7.42955
0.176	143.361
#starting from: -8.93421	-8.96618
0.176	149.644
#starting from: -7.43161	-7.24811
0.176	149.644
#starting from: -8.64924	-8.30962
0.176	149.644
#starting from: -7.97963	-7.37455
0.176	149.644
#starting from: -7.13933	-7.04145
0.176	149.644
#starting from: -7.58141	-8.92783
0.176	149.644
#starting from: -8.10888	-7.01811
0.176	149.644
#starting from: -7.5192	-8.40587
0.176	149.644
#starting from: -7.08307	-8.88424
0.176	149.644
#starting from: -7.06838	-8.72285
0.176	149.644
#starting from: -8.37346	-7.56564
0.176	149.644
#starting from: -7.74381	-8.43674
0.176	149.644
#starting from: -7.72415	-7.21542
0.176	149.644
#starting from: -8.51846	-7.49557
0.176	149.644
#starting from: -8.16591	-8.31446
0.176	149.644
#starting from: -7.39538	-7.28911
0.176	149.644
#starting from: -7.34536	-7.24798
0.176	149.644
#starting from: -7.30219	-7.76818
0.176	149.644
#starting from: -7.50115	-8.27878
0.176	149.644
#starting from: -7.51779	-7.36086
0.176	149.644
#starting from: -8.24263	-8.39857
0.176	149.644
#starting from: -8.28739	-7.29159
0.176	149.644
#starting from: -7.79688	-7.87838
0.176	149.644
#starting from: -8.70482	-7.78659
0.176	149.644
#starting from: -7.42897	-7.81903
0.176	149.644
#starting from: -7.28656	-8.31543
0.176	149.644
#starting from: -8.27888	-7.38732
0.176	149.644
#starting from: -7.9231	-7.78316
0.176	149.644
#starting from: -8.46404	-8.56277
0.176	149.644
#starting from: -7.34428	-7.78659
0.176	149.644
#starting from: -7.49344	-8.20384
0.176	149.644
#starting from: -8.73008	-8.15786
0.176	149.644
#starting from: -8.56665	-7.61291
0.176	149.644
#starting from: -8.8334	-7.00943
0.176	149.644
#starting from: -8.31408	-7.06877
0.176	149.644
#starting from: -7.70829	-7.21193
0.176	149.644
#starting from: -7.45038	-8.65899
0.176	168.494
#starting from: -8.90823	-8.88402
0.176	149.644
#starting from: -7.80227	-8.20097
0.176	149.644
#starting from: -8.12722	-7.29998
0.176	149.644
#starting from: -8.38625	-7.18005
0.176	174.777
#starting from: -7.03367	-7.40467
0.176	149.644
#starting from: -8.44415	-8.36758
0.176	149.644
#starting from: -7.66815	-7.17011
0.176	149.644
#starting from: -7.39832	-8.46655
0.176	149.644
#starting from: -7.53814	-7.80758
0.176	149.644
#starting from: -8.75209	-8.03239
0.176	149.644
#starting from: -7.73056	-8.12221
0.176	149.644
#starting from: -7.30048	-7.89148
0.176	149.644
#starting from: -8.38654	-7.537
0.176	149.644
#starting from: -8.91514	-7.50193
0.176	149.644
#starting from: -8.17127	-8.42759
0.174	149.64
#starting from: -7.09051	-7.25245
0.174	149.64
#starting from: -7.61278	-8.69828
0.174	149.64
#starting from: -7.69255	-7.98222
0.174	149.64
#starting from: -8.12402	-7.47342
0.174	149.64
#starting from: -8.15378	-7.61366
0.174	149.64
#starting from: -7.74393	-7.72964
0.174	149.64
#starting from: -8.11445	-8.06592
0.174	149.64
#starting from: -7.50611	-8.9116
0.174	149.64
#starting from: -8.42451	-7.85645
0.174	149.64
#starting from: -7.40454	-7.20285
0.174	149.64
#starting from: -8.31248	-8.68461
0.174	149.64
#starting from: -8.49534	-7.53415
0.174	168.49
#starting from: -8.69905	-8.45669
0.174	149.64
#starting from: -7.22752	-7.53634
0.174	149.64
#starting from: -7.97672	-7.82008
0.174	149.64
#starting from: -7.97971	-8.11953
0.174	149.64
#starting from: -7.4783	-7.27555
0.174	149.64
#starting from: -7.96002	-8.52595
0.174	149.64
#starting from: -7.33249	-8.81606
0.174	149.64
#starting from: -7.24965	-8.42004
0.174	149.64
#starting from: -7.24172	-8.87746
0.174	149.64
#starting from: -7.08419	-8.41097
0.174	149.64
#starting from: -7.40565	-7.04943
0.174	149.64
#starting from: -8.86894	-7.47584
0.174	149.64
#starting from: -8.63456	-8.04174
0.174	149.64
#starting from: -7.00677	-8.79473
0.174	149.64
#starting from: -7.40858	-8.00375
0.174	149.64
#starting from: -8.56	-7.30245
0.174	149.64
#starting from: -8.384	-7.40003
0.174	149.64
#starting from: -7.72182	-8.41906
0.174	149.64
#starting from: -8.18632	-8.80273
0.174	149.64
#starting from: -8.42796	-8.29265
0.174	149.64
#starting from: -7.29403	-7.3564
0.174	149.64
#starting from: -8.83546	-7.33604
0.174	174.773
#starting from: -8.47201	-8.81797
0.174	149.64
#starting from: -7.11279	-8.60218
0.174	174.773
#starting from: -7.07868	-7.90576
0.174	149.64
#starting from: -8.0699	-8.63881
0.174	149.64
#starting from: -7.7873	-8.33572
0.174	149.64
#starting from: -7.31449	-7.86108
0.174	149.64
#starting from: -7.21232	-8.79335
0.174	149.64
#starting from: -7.3689	-7.10382
0.174	143.357
#starting from: -8.82337	-8.9847
0.174	149.64
#starting from: -7.72853	-7.25754
0.174	149.64
#starting from: -7.71641	-7.24507
0.174	149.64
#starting from: -7.56809	-7.60485
0.174	149.64
#starting from: -8.15189	-8.21519
0.174	149.64
#starting from: -8.56734	-8.12608
0.174	174.773
#starting from: -8.38402	-8.71609
0.174	149.64
