#G	time_to_stabilize
#G_graz: 0.0578561
0.142675	218.692
#starting from: -7.07451	-8.0165
0.142675	193.559
#starting from: -7.69553	-8.08402
0.142675	168.426
#starting from: -7.51968	-8.25993
0.142675	193.559
#starting from: -7.14561	-7.1778
0.142675	243.825
#starting from: -8.82711	-7.91957
0.142675	218.692
#starting from: -7.60002	-8.69534
0.142675	243.825
#starting from: -7.14363	-7.97665
0.142675	212.409
#starting from: -8.44829	-7.71042
0.142675	168.426
#starting from: -7.71339	-7.65388
0.142675	168.426
#starting from: -7.07027	-7.0709
0.142675	243.825
#starting from: -7.5027	-7.08312
0.142675	168.426
#starting from: -7.03617	-7.05887
0.142675	193.559
#starting from: -8.15616	-7.19826
0.142675	168.426
#starting from: -7.7801	-7.73812
0.142675	168.426
#starting from: -7.72692	-7.73335
0.142675	168.426
#starting from: -7.70731	-7.64699
0.142675	168.426
#starting from: -7.10929	-8.71616
0.142675	193.559
#starting from: -8.22369	-7.34038
0.142675	212.409
#starting from: -8.29905	-7.98988
0.142675	218.692
#starting from: -7.16648	-7.77983
0.142675	218.692
#starting from: -7.94906	-7.80711
0.142675	243.825
#starting from: -8.01729	-8.16478
0.142675	237.541
#starting from: -8.50336	-8.16103
0.142675	218.692
#starting from: -8.5548	-7.05201
0.142675	262.674
#starting from: -8.27089	-8.6668
0.142675	168.426
#starting from: -7.31914	-7.37526
0.142675	243.825
#starting from: -8.73433	-8.18722
0.142675	168.426
#starting from: -7.9942	-7.36087
0.142675	193.559
#starting from: -7.40433	-8.93209
0.142675	243.825
#starting from: -8.36818	-8.9
0.142675	243.825
#starting from: -7.62431	-7.46754
0.142675	193.559
#starting from: -8.93268	-8.41528
0.142675	237.541
#starting from: -8.47833	-8.278
0.142675	218.692
#starting from: -7.36256	-7.15978
0.142675	237.541
#starting from: -8.52568	-8.27385
0.142675	218.692
#starting from: -8.90353	-8.17733
0.142675	168.426
#starting from: -7.29554	-7.41479
0.142675	237.541
#starting from: -8.56744	-7.86471
0.142675	237.541
#starting from: -8.3864	-8.21732
0.142675	168.426
#starting from: -8.01565	-7.39073
0.142675	243.825
#starting from: -7.74731	-7.03963
0.142675	218.692
#starting from: -7.43087	-8.63403
0.142675	193.559
#starting from: -7.6901	-7.20011
0.142675	262.674
#starting from: -8.37213	-8.61232
0.142675	193.559
#starting from: -8.19936	-7.09389
0.142675	193.559
#starting from: -7.22568	-8.79764
0.142675	218.692
#starting from: -7.8158	-8.05931
0.142675	218.692
#starting from: -7.55727	-8.74512
0.142675	243.825
#starting from: -8.31474	-8.96858
0.142675	237.541
#starting from: -8.07151	-8.6052
0.142675	243.825
#starting from: -8.44886	-8.84452
0.142675	168.426
#starting from: -7.31517	-7.32338
0.142675	193.559
#starting from: -7.89586	-7.12464
0.142675	193.559
#starting from: -7.5433	-7.83512
0.142675	193.559
#starting from: -8.00485	-8.1048
0.142675	193.559
#starting from: -7.93954	-8.22607
0.142675	193.559
#starting from: -7.89374	-7.99183
0.142675	237.541
#starting from: -8.23381	-8.37128
0.142675	193.559
#starting from: -8.79547	-8.85501
0.142675	237.541
#starting from: -8.67827	-7.32414
0.142675	237.541
#starting from: -8.34626	-8.49592
0.142675	243.825
#starting from: -7.8185	-8.51032
0.142675	193.559
#starting from: -8.06232	-7.3347
0.142675	243.825
#starting from: -8.45619	-8.89254
0.142675	193.559
#starting from: -8.29559	-7.16035
0.142675	193.559
#starting from: -7.21748	-7.5457
0.142675	168.426
#starting from: -7.50274	-8.28027
0.142675	168.426
#starting from: -7.48886	-8.26417
0.142675	168.426
#starting from: -7.41526	-8.05717
0.142675	218.692
#starting from: -8.68085	-8.74687
0.142675	243.825
#starting from: -7.59111	-7.32515
0.142675	193.559
#starting from: -7.17228	-7.3064
0.142675	193.559
#starting from: -7.9908	-7.83305
0.142675	168.426
#starting from: -7.06869	-8.50892
0.142675	168.426
#starting from: -7.01203	-8.66128
0.142675	218.692
#starting from: -8.7811	-8.63695
0.142675	168.426
#starting from: -7.65092	-7.95485
0.142675	218.692
#starting from: -7.52034	-7.71242
0.142675	193.559
#starting from: -7.97537	-8.40272
0.142675	193.559
#starting from: -8.09029	-7.59283
0.142675	168.426
#starting from: -7.50423	-8.1027
0.142675	193.559
#starting from: -7.01542	-7.56794
0.142675	243.825
#starting from: -8.84042	-8.00761
0.142675	193.559
#starting from: -7.40556	-7.78787
0.142675	168.426
#starting from: -7.53644	-7.93141
0.142675	243.825
#starting from: -8.67579	-8.22675
0.142675	168.426
#starting from: -7.70681	-7.50768
0.142675	243.825
#starting from: -8.6124	-8.57353
0.142675	218.692
#starting from: -8.25416	-7.21083
0.142675	168.426
#starting from: -7.48388	-8.02878
0.142675	218.692
#starting from: -7.42806	-8.91552
0.142675	193.559
#starting from: -7.62447	-7.0293
0.142675	243.825
#starting from: -8.86459	-7.81301
0.142675	243.825
#starting from: -8.79222	-8.15992
0.142675	193.559
#starting from: -7.12135	-7.34668
0.142675	193.559
#starting from: -7.11092	-7.7788
0.142675	193.559
#starting from: -7.19028	-8.89128
0.142675	168.426
#starting from: -7.63254	-7.83235
0.142675	212.409
#starting from: -8.63062	-7.17885
0.142675	193.559
#starting from: -7.28637	-8.96366
0.142675	193.559
#starting from: -8.12452	-8.15496
0.142675	168.426
#starting from: -7.29461	-8.36681
0.142675	212.409
#starting from: -7.81023	-8.72356
0.142675	243.825
#starting from: -7.52894	-7.00335
0.142675	237.541
#starting from: -8.5881	-8.0228
0.142675	212.409
#starting from: -8.33057	-7.8065
0.142675	193.559
#starting from: -8.27781	-7.69786
0.142675	193.559
#starting from: -7.09514	-7.8087
0.142675	193.559
#starting from: -8.09986	-7.57752
0.142675	218.692
#starting from: -7.98235	-7.7266
0.142675	168.426
#starting from: -7.76987	-7.72137
0.142675	193.559
#starting from: -7.84679	-8.37359
0.142675	193.559
#starting from: -7.21962	-8.85214
0.142675	243.825
#starting from: -8.99084	-7.51154
0.142675	168.426
#starting from: -7.51744	-7.82615
0.142675	168.426
#starting from: -8.0173	-7.14126
0.142675	218.692
#starting from: -7.23937	-7.66561
0.142675	193.559
#starting from: -7.47329	-7.64374
0.142675	168.426
#starting from: -7.21891	-8.44841
0.142675	212.409
#starting from: -8.11399	-8.32356
0.142675	218.692
#starting from: -8.01506	-7.67922
0.142675	168.426
#starting from: -7.82316	-7.40954
0.142675	193.559
#starting from: -7.39961	-8.96587
0.142675	243.825
#starting from: -8.43526	-8.88795
0.142675	243.825
#starting from: -7.80566	-7.18687
0.142675	237.541
#starting from: -8.72068	-7.4676
0.142675	168.426
#starting from: -7.51088	-8.11995
0.142675	212.409
#starting from: -8.53567	-7.52089
0.142675	218.692
#starting from: -8.0468	-8.04713
0.142675	193.559
#starting from: -7.58074	-7.00309
0.142675	237.541
#starting from: -8.80372	-7.50762
0.142675	168.426
#starting from: -8.20619	-7.85439
0.142675	193.559
#starting from: -7.90994	-7.65241
0.142675	243.825
#starting from: -8.0927	-7.56239
0.142675	237.541
#starting from: -8.68171	-8.14523
0.142675	212.409
#starting from: -7.93585	-8.57204
0.142675	168.426
#starting from: -7.65125	-8.01602
0.142675	168.426
#starting from: -7.98964	-7.20153
0.142675	212.409
#starting from: -8.67732	-7.19982
0.142675	193.559
#starting from: -7.55033	-7.52529
0.142675	193.559
#starting from: -8.84251	-8.70403
0.142675	168.426
#starting from: -8.0585	-7.29492
0.142675	243.825
#starting from: -8.83849	-8.83408
0.142675	193.559
#starting from: -7.08389	-7.79607
0.142675	218.692
#starting from: -7.12068	-7.84824
0.142675	193.559
#starting from: -7.44953	-8.75449
0.142675	262.674
#starting from: -8.26267	-8.94351
0.142675	168.426
#starting from: -8.96749	-8.52908
0.142675	168.426
#starting from: -7.3352	-8.10701
0.142675	193.559
#starting from: -7.30146	-8.69674
0.142675	212.409
#starting from: -8.26688	-7.97744
0.142675	193.559
#starting from: -7.71369	-8.07669
0.142675	168.426
#starting from: -7.99632	-7.25036
0.142675	237.541
#starting from: -7.969	-8.97536
0.142675	193.559
#starting from: -7.12823	-7.3677
0.142675	168.426
#starting from: -7.15661	-8.83686
0.142675	168.426
#starting from: -7.79035	-7.49354
0.142675	193.559
#starting from: -7.32413	-8.8957
0.142675	193.559
#starting from: -8.80929	-8.9476
0.142675	168.426
#starting from: -8.51412	-7.20883
0.142675	243.825
#starting from: -7.07266	-7.49093
0.142675	218.692
#starting from: -8.85437	-8.1517
0.142675	243.825
#starting from: -8.61937	-8.5722
0.142675	218.692
#starting from: -8.50794	-7.03036
0.142675	237.541
#starting from: -7.88206	-8.77226
0.142675	237.541
#starting from: -7.97149	-8.93145
0.142675	168.426
#starting from: -7.04671	-8.99588
0.142675	237.541
#starting from: -8.06707	-8.74316
0.142675	168.426
#starting from: -7.38851	-8.28635
0.142675	218.692
#starting from: -8.71667	-8.69642
0.142675	168.426
#starting from: -7.5554	-8.21917
0.142675	243.825
#starting from: -7.48747	-7.72577
0.142675	168.426
#starting from: -7.0884	-7.66507
0.142675	218.692
#starting from: -8.97458	-8.04033
0.142675	218.692
#starting from: -7.21963	-7.31325
0.142675	237.541
#starting from: -8.82766	-7.40851
0.142675	168.426
#starting from: -7.45235	-7.21249
0.142675	212.409
#starting from: -8.62762	-7.23862
0.142675	237.541
#starting from: -8.50389	-8.24099
0.142675	218.692
#starting from: -7.0263	-8.46391
0.142675	218.692
#starting from: -8.94495	-7.99607
0.142675	237.541
#starting from: -8.53489	-7.76295
0.142675	243.825
#starting from: -8.68297	-8.40348
0.142675	168.426
#starting from: -8.03469	-7.23819
0.142675	193.559
#starting from: -7.63803	-8.22463
0.142675	237.541
#starting from: -8.58822	-8.34388
0.142675	237.541
#starting from: -8.62464	-7.4679
0.142675	168.426
#starting from: -7.53918	-8.15651
0.142675	212.409
#starting from: -7.88729	-8.69113
0.142675	168.426
#starting from: -7.61072	-7.74564
0.142675	193.559
#starting from: -7.00247	-7.44601
0.142675	243.825
#starting from: -8.39921	-8.80856
0.142675	237.541
#starting from: -8.1204	-8.71436
0.142675	218.692
#starting from: -7.52654	-8.44319
0.142675	193.559
#starting from: -7.16239	-8.31616
0.142675	218.692
#starting from: -8.01024	-7.96861
0.142675	237.541
#starting from: -8.55063	-8.30245
0.142675	193.559
#starting from: -7.099	-7.30418
0.142675	212.409
#starting from: -8.14709	-8.23767
0.142675	168.426
#starting from: -7.30509	-7.39577
0.142675	193.559
#starting from: -8.88505	-8.47699
0.142675	237.541
#starting from: -7.97855	-8.9061
0.142675	218.692
#starting from: -7.969	-7.80931
0.142675	193.559
#starting from: -7.22272	-7.07785
0.142675	168.426
#starting from: -8.0315	-7.25944
0.142675	212.409
#starting from: -7.96321	-8.50482
0.142675	193.559
#starting from: -7.27182	-7.97764
0.142675	193.559
#starting from: -8.48878	-7.36395
0.142675	193.559
#starting from: -7.38925	-7.36057
0.142675	218.692
#starting from: -8.01651	-7.64736
0.142675	218.692
#starting from: -7.56816	-8.71423
0.142675	237.541
#starting from: -8.65898	-7.98896
0.142675	243.825
#starting from: -7.57188	-7.34753
0.142675	243.825
#starting from: -7.3524	-7.72262
0.142675	218.692
#starting from: -7.89167	-7.83553
0.142675	168.426
#starting from: -7.50409	-8.0475
0.142675	218.692
#starting from: -8.55079	-8.85803
0.142675	237.541
#starting from: -8.2864	-8.2574
0.142675	218.692
#starting from: -7.00038	-8.01621
0.142675	218.692
#starting from: -7.37608	-7.16778
0.142675	193.559
#starting from: -7.34255	-8.15874
0.142675	218.692
#starting from: -7.06584	-7.9811
0.142675	193.559
#starting from: -8.70172	-8.986
0.142675	237.541
#starting from: -8.00659	-8.82839
0.142675	193.559
#starting from: -8.56995	-7.15218
0.142675	237.541
#starting from: -8.64261	-8.0233
0.142675	243.825
#starting from: -8.04986	-8.09171
0.142675	218.692
#starting from: -7.2569	-8.8831
0.142675	168.426
#starting from: -8.05957	-7.30541
0.142675	218.692
#starting from: -7.34071	-7.02443
0.142675	218.692
#starting from: -7.26678	-7.7241
0.142675	237.541
#starting from: -8.72796	-7.45345
0.142675	218.692
#starting from: -7.32745	-8.02554
0.142675	243.825
#starting from: -7.33736	-7.24948
0.142675	243.825
#starting from: -7.52348	-7.0461
0.142675	218.692
#starting from: -8.35971	-7.31739
0.142675	243.825
#starting from: -7.05272	-8.08987
0.142675	193.559
#starting from: -8.4804	-7.34123
0.142675	193.559
#starting from: -8.98017	-8.64353
0.142675	168.426
#starting from: -7.84541	-7.42243
0.142675	243.825
#starting from: -8.51009	-8.64536
0.142675	168.426
#starting from: -7.68823	-7.66213
0.142675	237.541
#starting from: -8.7896	-7.458
0.142675	243.825
#starting from: -7.18169	-8.17631
0.142675	193.559
#starting from: -8.55442	-7.15094
0.142675	243.825
#starting from: -8.80042	-7.90435
0.142675	168.426
#starting from: -7.36721	-8.27268
0.142675	243.825
#starting from: -7.63877	-7.45717
0.142675	218.692
#starting from: -8.54275	-7.06866
0.142675	193.559
#starting from: -7.02249	-8.33996
0.142675	212.409
#starting from: -8.68956	-7.12391
0.142675	168.426
#starting from: -7.93226	-7.31961
0.142675	193.559
#starting from: -8.80775	-8.95584
0.142675	237.541
#starting from: -8.49672	-8.28964
0.142675	237.541
#starting from: -7.89965	-8.83045
0.142675	193.559
#starting from: -7.33804	-7.39509
0.142675	218.692
#starting from: -7.83014	-7.15781
0.142675	218.692
#starting from: -8.96968	-8.21289
0.142675	243.825
#starting from: -8.97139	-7.60245
0.142675	218.692
#starting from: -7.46892	-7.37922
0.142675	168.426
#starting from: -7.67378	-7.58995
0.142675	218.692
#starting from: -7.34701	-7.62843
0.141825	193.557
#starting from: -8.79773	-8.64139
0.141825	243.823
#starting from: -8.73565	-8.16085
0.141825	218.69
#starting from: -7.9619	-7.79226
0.141825	237.54
#starting from: -8.4067	-7.82481
0.141825	218.69
#starting from: -7.14034	-8.15816
0.141825	262.672
#starting from: -8.39374	-8.12994
0.141825	262.672
#starting from: -8.75162	-7.80526
0.141825	212.407
#starting from: -7.73602	-8.71337
0.141825	218.69
#starting from: -7.23258	-8.13166
0.141825	193.557
#starting from: -7.061	-8.11152
0.141825	193.557
#starting from: -7.10032	-7.16567
0.141825	193.557
#starting from: -7.68248	-7.90528
0.141825	262.672
#starting from: -8.18206	-8.7136
0.141825	168.424
#starting from: -7.59753	-7.5215
0.141825	193.557
#starting from: -7.42075	-8.56808
0.141825	243.823
#starting from: -7.89684	-8.16618
0.141825	193.557
#starting from: -7.93032	-8.23554
0.141825	218.69
#starting from: -8.55895	-8.91951
0.141825	243.823
#starting from: -8.39063	-8.82783
0.141825	218.69
#starting from: -8.54368	-8.94396
0.141825	237.539
#starting from: -8.30462	-7.88875
0.141825	168.424
#starting from: -7.47907	-8.09999
0.141825	168.424
#starting from: -7.82788	-7.49348
0.141825	218.69
#starting from: -7.70751	-8.32971
0.141825	218.69
#starting from: -7.28914	-8.9218
0.141825	218.69
#starting from: -7.12319	-8.9146
0.141825	237.539
#starting from: -7.7992	-8.76563
0.141825	218.69
#starting from: -7.46118	-8.85559
0.141825	218.69
#starting from: -8.95707	-8.10438
0.141825	243.823
#starting from: -8.83711	-7.78279
0.141825	168.424
#starting from: -7.00326	-7.52702
0.141825	262.672
#starting from: -8.5963	-7.88193
0.141825	168.424
#starting from: -7.36644	-8.276
0.141825	243.823
#starting from: -8.82581	-7.79035
0.141825	218.69
#starting from: -8.12091	-7.54577
0.141825	168.424
#starting from: -7.28805	-8.08982
0.141825	237.539
#starting from: -8.30691	-7.8082
0.141825	193.557
#starting from: -8.48177	-7.12852
0.141825	168.424
#starting from: -7.9822	-7.00316
0.141825	193.557
#starting from: -7.19525	-8.92682
0.141825	218.69
#starting from: -7.95779	-7.89946
0.141825	218.69
#starting from: -7.6608	-8.01244
0.141825	262.672
#starting from: -8.12412	-8.6613
0.141825	193.557
#starting from: -7.73826	-8.14433
0.141825	193.557
#starting from: -8.1807	-7.24511
0.141825	193.557
#starting from: -7.45901	-7.43814
0.141825	218.69
#starting from: -7.30933	-7.87609
0.141825	168.424
#starting from: -7.11754	-8.53469
0.141825	237.539
#starting from: -8.21055	-8.12151
0.141825	218.69
#starting from: -7.43283	-7.25592
0.141825	243.823
#starting from: -7.31284	-7.05934
0.141825	243.823
#starting from: -7.75698	-7.10179
0.141825	243.823
#starting from: -7.48799	-7.53556
0.141825	243.823
#starting from: -8.75455	-8.16922
0.141825	237.539
#starting from: -8.42803	-7.68854
0.141825	218.69
#starting from: -8.74152	-8.46369
0.141825	193.557
#starting from: -7.26825	-8.93746
0.141825	168.424
#starting from: -7.14282	-8.2531
0.141825	193.557
#starting from: -7.5243	-7.34415
0.141825	218.69
#starting from: -7.47355	-8.36445
0.141825	262.672
#starting from: -8.45646	-8.32455
0.141825	168.424
#starting from: -7.88896	-7.3614
0.141825	262.672
#starting from: -8.98786	-7.12266
0.141825	193.557
#starting from: -7.44155	-8.35274
0.141825	193.557
#starting from: -7.94984	-8.22113
0.141825	193.557
#starting from: -7.52987	-8.91144
0.141825	212.407
#starting from: -7.59527	-8.95441
0.141825	218.69
#starting from: -8.88244	-8.14801
0.141825	218.69
#starting from: -7.52561	-8.24355
0.141825	193.557
#starting from: -8.55345	-7.02869
0.141825	237.54
#starting from: -8.5868	-7.41328
0.141825	212.407
#starting from: -8.33946	-7.52009
0.141825	218.69
#starting from: -7.69729	-7.9685
0.141825	237.539
#starting from: -8.24742	-7.94951
0.141825	168.424
#starting from: -7.36336	-8.17062
0.141825	218.69
#starting from: -7.9266	-7.90191
0.141825	243.823
#starting from: -8.65353	-8.11654
0.141825	243.823
#starting from: -7.58561	-8.69582
0.141825	262.672
#starting from: -8.82205	-7.1594
0.141825	212.407
#starting from: -7.83981	-8.48337
0.141825	218.69
#starting from: -8.90155	-8.65721
0.141825	262.672
#starting from: -8.03458	-8.661
0.141825	262.672
#starting from: -8.65654	-7.40805
0.141825	262.672
#starting from: -8.58007	-8.10159
0.141825	243.823
#starting from: -7.55402	-7.12626
0.141825	218.69
#starting from: -8.13578	-7.58368
0.141825	243.823
#starting from: -8.42849	-8.62265
0.141825	193.557
#starting from: -8.99587	-8.89028
0.141825	168.425
